lon,lat,species,id
-115.4953,33.2933,Lasiurus_cinereus,1065401921
-105.888397,38.168884,Lasiurus_cinereus,48050610
-77.915802,34.046799,Lasiurus_cinereus,897162666
-98.30291477500678,45.690314282531794,Lasiurus_cinereus,686480626
-101.151001,34.272999,Lasiurus_cinereus,911689746
-95.754883,39.465279,Lasiurus_cinereus,48052943
-122.10009440173228,38.512076140168766,Lasiurus_cinereus,1702671604
-103.6667,50.5333,Lasiurus_cinereus,2628734667
-108.35503405356808,33.23553345684054,Lasiurus_cinereus,1145366956
-122.15173,37.809377,Lasiurus_cinereus,1024331167
-75.581978,38.361787,Lasiurus_cinereus,3044621260
-107.955372,44.016901,Lasiurus_cinereus,1145147709
-86.096109,34.981505,Lasiurus_cinereus,3070332326
-96.856987,28.557942,Lasiurus_cinereus,2804488270
-108.887598,40.777901,Lasiurus_cinereus,1145137855
-117.758063,34.104431,Lasiurus_cinereus,1453327023
-108.09794010034229,34.82826999448784,Lasiurus_cinereus,1145366877
-102.31,38.06389,Lasiurus_cinereus,1145107228
-104.968946,39.614719,Lasiurus_cinereus,1145094374
-87.793584,41.428636,Lasiurus_cinereus,2988430859
-99.169398,19.433549,Lasiurus_cinereus,3058772965
-105.329867,35.975205,Lasiurus_cinereus,1145155364
-106.31864,36.207241,Lasiurus_cinereus,1807207377
-105.625124,44.179579,Lasiurus_cinereus,1145108590
-105.37053,32.83871,Lasiurus_cinereus,1229665859
-104.224079,32.432752,Lasiurus_cinereus,1989894145
-105.281571,40.080265,Lasiurus_cinereus,1145094391
-121.970169,37.23909,Lasiurus_cinereus,3307458877
-121.167513,36.485214,Lasiurus_cinereus,1500315713
-104.99003,24.46541,Lasiurus_cinereus,2456586471
-100.283246,19.49103,Lasiurus_cinereus,1269580114
-104.610349,38.980478,Lasiurus_cinereus,2640346449
-123.00277,37.698149,Lasiurus_cinereus,1671718747
-104.12345,30.69355,Lasiurus_cinereus,2804481823
-109.206052,31.883976,Lasiurus_cinereus,2236279556
-108.633,31.38465,Lasiurus_cinereus,1145378090
-100.843227,25.247588,Lasiurus_cinereus,1453379799
-122.863973,38.100577,Lasiurus_cinereus,899953086
-101.37493,27.274912,Lasiurus_cinereus,1562927351
-114.360569,49.383488,Lasiurus_cinereus,2620013380
-87.681673,41.956657,Lasiurus_cinereus,2850866420
-108.88467151532576,26.94538143349501,Lasiurus_cinereus,1145344635
-117.087778,34.116197,Lasiurus_cinereus,2626377438
-88.955801,31.516158,Lasiurus_cinereus,2397646719
-82.116882,42.234318,Lasiurus_cinereus,2350446551
