"Date","CT_site","effort_class"
2018-10-10,"MT05",NA
2018-10-10,"MT07",NA
2018-10-10,"MT08",NA
2018-10-10,"MT09",NA
2018-10-10,"MT10",NA
2018-10-10,"MT11",NA
2018-10-10,"MT12",NA
2018-10-10,"MT13",NA
2018-10-10,"MT14",NA
2018-10-10,"MT15",NA
2018-10-10,"MT16",NA
2018-10-10,"MT17",NA
2018-10-10,"MT18",NA
2018-10-10,"MT19",NA
2018-10-10,"MT20",NA
2018-10-10,"MT21",NA
2018-10-10,"MT22",NA
2018-10-10,"MT23",NA
2018-10-10,"MT24",NA
2018-10-10,"MT25",NA
2018-10-10,"MT26",NA
2018-10-10,"MT27",NA
2018-10-10,"MT28",NA
2018-10-10,"MT29",NA
2018-10-10,"MT30",NA
2018-10-10,"MT31",NA
2018-10-10,"MT32",NA
2018-10-10,"MT33",NA
2018-10-10,"MT34",NA
2018-10-10,"MT35",NA
2018-10-10,"MT36",NA
2018-10-10,"MT37",NA
2018-10-10,"MT38",NA
2018-10-10,"MT39",NA
2018-10-10,"MT40",NA
2018-10-10,"MT41",NA
2018-10-10,"MT42",NA
2018-10-10,"MT43",NA
2018-10-10,"MT44",NA
2018-10-10,"MT45",NA
2018-10-10,"MT46",NA
2018-10-10,"MT47",NA
2018-10-10,"MT48",NA
2018-10-10,"MT49",NA
2018-10-10,"OMC01",NA
2018-10-10,"OMC02",NA
2018-10-10,"OMC03",NA
2018-10-10,"OMC04",NA
2018-10-10,"OMC05",NA
2018-10-10,"OMC06",NA
2018-10-10,"OMC07",NA
2018-10-10,"OMC09",NA
2018-10-10,"OMC10",NA
2018-10-10,"OMC11",NA
2018-10-10,"OMC12",NA
2018-10-10,"OMC13",NA
2018-10-10,"OMC15",NA
2018-10-10,"OMC16",NA
2018-10-10,"OMC17",NA
2018-10-10,"OMC18",NA
2018-10-10,"OMC19",NA
2018-10-10,"OMC21",NA
2018-10-10,"OMC22",NA
2018-10-10,"OMC23",NA
2018-10-10,"OMC24",NA
2018-10-10,"OMC25",NA
2018-10-10,"OMC26",NA
2018-10-10,"OMC27",NA
2018-10-10,"OMC28",NA
2018-10-10,"OMC29",NA
2018-10-10,"OMC30",NA
2018-10-10,"OMC31",NA
2018-10-10,"OMC32",NA
2018-10-10,"OMC33",NA
2018-10-10,"OMC34",NA
2018-10-10,"OMC36",NA
2018-10-10,"OMC37",NA
2018-10-10,"OMC38",NA
2018-10-10,"NB01",1
2018-10-10,"NB02",1
2018-10-10,"NB03",1
2018-10-10,"NB04",1
2018-10-10,"NB05",1
2018-10-10,"NB06",1
2018-10-10,"NB07",0
2018-10-10,"NB08",1
2018-10-10,"NB09",1
2018-10-10,"NB10",1
2018-10-10,"NB11",1
2018-10-10,"NB12",1
2018-10-10,"NB14",1
2018-10-10,"NB15",1
2018-10-10,"NB16",1
2018-10-10,"NB17",1
2018-10-10,"NB18",1
2018-10-10,"NB19",1
2018-10-10,"NB20",1
2018-10-10,"NB21",1
2018-10-10,"NB22",1
2018-10-10,"NB23",1
2018-10-10,"NB24",1
2018-10-10,"NB25",1
2018-10-10,"NB26",1
2018-10-10,"NB27",1
2018-10-10,"NB28",1
2018-10-10,"NB29",1
2018-10-10,"NB30",1
2018-10-10,"NB31",0
2018-10-10,"NB32",0
2018-10-10,"NB33",1
2018-10-10,"NB34",1
2018-10-10,"NB35",1
2018-10-10,"NB36",1
2018-10-10,"NB37",1
2018-10-10,"NB38",1
2018-10-10,"NB39",0
2018-10-10,"NB40",0
2018-10-10,"NB41",0
2018-10-10,"NB42",1
2018-10-10,"NB43",1
2018-10-10,"NB44",1
2018-10-10,"NB45",0
2018-10-10,"NB46",1
2018-10-10,"NB47",1
2018-10-10,"NB48",0
2018-10-10,"NB49",1
2018-10-10,"NB50",1
2018-10-11,"MN02",NA
2018-10-11,"MN04",NA
2018-10-11,"MN05",NA
2018-10-11,"MN06",NA
2018-10-11,"MN07",NA
2018-10-11,"MN08",NA
2018-10-11,"MN09",NA
2018-10-11,"MN10",NA
2018-10-11,"MN11",NA
2018-10-11,"MN12",NA
2018-10-11,"MN13",NA
2018-10-11,"MN14",NA
2018-10-11,"MN15",NA
2018-10-11,"MN16",NA
2018-10-11,"MN17",NA
2018-10-11,"MN18",NA
2018-10-11,"MN19",NA
2018-10-11,"MN20",NA
2018-10-11,"MN21",NA
2018-10-11,"MN22",NA
2018-10-11,"MN23",NA
2018-10-11,"MN24",NA
2018-10-11,"MN25",NA
2018-10-11,"MN26",NA
2018-10-11,"MN27",NA
2018-10-11,"MN29",NA
2018-10-11,"MN30",NA
2018-10-11,"MN31",NA
2018-10-11,"MN32",NA
2018-10-11,"MN33",NA
2018-10-11,"MN34",NA
2018-10-11,"MN35",NA
2018-10-11,"MN37",NA
2018-10-11,"MN38",NA
2018-10-11,"MN39",NA
2018-10-11,"MN40",NA
2018-10-11,"MN41",NA
2018-10-11,"MN42",NA
2018-10-11,"MN43",NA
2018-10-11,"MN44",NA
2018-10-11,"MN45",NA
2018-10-11,"MN46",NA
2018-10-11,"MN47",NA
2018-10-11,"MN48",NA
2018-10-11,"MN49",NA
2018-10-11,"MN50",NA
2018-10-11,"MT01",NA
2018-10-11,"MT02",NA
2018-10-11,"MT03",NA
2018-10-11,"MT04",NA
2018-10-11,"MT05",NA
2018-10-11,"MT07",NA
2018-10-11,"MT08",NA
2018-10-11,"MT09",NA
2018-10-11,"MT10",NA
2018-10-11,"MT11",NA
2018-10-11,"MT12",NA
2018-10-11,"MT13",NA
2018-10-11,"MT14",NA
2018-10-11,"MT15",NA
2018-10-11,"MT16",NA
2018-10-11,"MT17",NA
2018-10-11,"MT18",NA
2018-10-11,"MT19",NA
2018-10-11,"MT20",NA
2018-10-11,"MT21",NA
2018-10-11,"MT22",NA
2018-10-11,"MT23",NA
2018-10-11,"MT24",NA
2018-10-11,"MT25",NA
2018-10-11,"MT26",NA
2018-10-11,"MT27",NA
2018-10-11,"MT28",NA
2018-10-11,"MT29",NA
2018-10-11,"MT30",NA
2018-10-11,"MT31",NA
2018-10-11,"MT32",NA
2018-10-11,"MT33",NA
2018-10-11,"MT34",NA
2018-10-11,"MT35",NA
2018-10-11,"MT36",NA
2018-10-11,"MT37",NA
2018-10-11,"MT38",NA
2018-10-11,"MT39",NA
2018-10-11,"MT40",NA
2018-10-11,"MT41",NA
2018-10-11,"MT42",NA
2018-10-11,"MT43",NA
2018-10-11,"MT44",NA
2018-10-11,"MT45",NA
2018-10-11,"MT46",NA
2018-10-11,"MT47",NA
2018-10-11,"MT48",NA
2018-10-11,"MT49",NA
2018-10-11,"OMC01",NA
2018-10-11,"OMC02",NA
2018-10-11,"OMC03",NA
2018-10-11,"OMC04",NA
2018-10-11,"OMC05",NA
2018-10-11,"OMC06",NA
2018-10-11,"OMC07",NA
2018-10-11,"OMC09",NA
2018-10-11,"OMC10",NA
2018-10-11,"OMC11",NA
2018-10-11,"OMC12",NA
2018-10-11,"OMC13",NA
2018-10-11,"OMC15",NA
2018-10-11,"OMC16",NA
2018-10-11,"OMC17",NA
2018-10-11,"OMC18",NA
2018-10-11,"OMC19",NA
2018-10-11,"OMC21",NA
2018-10-11,"OMC22",NA
2018-10-11,"OMC23",NA
2018-10-11,"OMC24",NA
2018-10-11,"OMC25",NA
2018-10-11,"OMC26",NA
2018-10-11,"OMC27",NA
2018-10-11,"OMC28",NA
2018-10-11,"OMC29",NA
2018-10-11,"OMC30",NA
2018-10-11,"OMC31",NA
2018-10-11,"OMC32",NA
2018-10-11,"OMC33",NA
2018-10-11,"OMC34",NA
2018-10-11,"OMC36",NA
2018-10-11,"OMC37",NA
2018-10-11,"OMC38",NA
2018-10-11,"NB01",1
2018-10-11,"NB02",1
2018-10-11,"NB03",1
2018-10-11,"NB04",1
2018-10-11,"NB05",1
2018-10-11,"NB06",1
2018-10-11,"NB07",0
2018-10-11,"NB08",1
2018-10-11,"NB09",1
2018-10-11,"NB10",1
2018-10-11,"NB11",1
2018-10-11,"NB12",1
2018-10-11,"NB14",1
2018-10-11,"NB15",1
2018-10-11,"NB16",1
2018-10-11,"NB17",1
2018-10-11,"NB18",1
2018-10-11,"NB19",1
2018-10-11,"NB20",1
2018-10-11,"NB21",1
2018-10-11,"NB22",1
2018-10-11,"NB23",1
2018-10-11,"NB24",1
2018-10-11,"NB25",1
2018-10-11,"NB26",1
2018-10-11,"NB27",1
2018-10-11,"NB28",1
2018-10-11,"NB29",1
2018-10-11,"NB30",1
2018-10-11,"NB31",1
2018-10-11,"NB32",1
2018-10-11,"NB33",1
2018-10-11,"NB34",1
2018-10-11,"NB35",1
2018-10-11,"NB36",1
2018-10-11,"NB37",1
2018-10-11,"NB38",1
2018-10-11,"NB39",1
2018-10-11,"NB40",1
2018-10-11,"NB41",1
2018-10-11,"NB42",1
2018-10-11,"NB43",1
2018-10-11,"NB44",1
2018-10-11,"NB45",1
2018-10-11,"NB46",1
2018-10-11,"NB47",1
2018-10-11,"NB48",1
2018-10-11,"NB49",1
2018-10-11,"NB50",1
2018-10-12,"MN02",NA
2018-10-12,"MN04",NA
2018-10-12,"MN05",NA
2018-10-12,"MN06",NA
2018-10-12,"MN07",NA
2018-10-12,"MN08",NA
2018-10-12,"MN09",NA
2018-10-12,"MN10",NA
2018-10-12,"MN11",NA
2018-10-12,"MN12",NA
2018-10-12,"MN13",NA
2018-10-12,"MN14",NA
2018-10-12,"MN15",NA
2018-10-12,"MN16",NA
2018-10-12,"MN17",NA
2018-10-12,"MN18",NA
2018-10-12,"MN19",NA
2018-10-12,"MN20",NA
2018-10-12,"MN21",NA
2018-10-12,"MN22",NA
2018-10-12,"MN23",NA
2018-10-12,"MN24",NA
2018-10-12,"MN25",NA
2018-10-12,"MN26",NA
2018-10-12,"MN27",NA
2018-10-12,"MN29",NA
2018-10-12,"MN30",NA
2018-10-12,"MN31",NA
2018-10-12,"MN32",NA
2018-10-12,"MN33",NA
2018-10-12,"MN34",NA
2018-10-12,"MN35",NA
2018-10-12,"MN37",NA
2018-10-12,"MN38",NA
2018-10-12,"MN39",NA
2018-10-12,"MN40",NA
2018-10-12,"MN41",NA
2018-10-12,"MN42",NA
2018-10-12,"MN43",NA
2018-10-12,"MN44",NA
2018-10-12,"MN45",NA
2018-10-12,"MN46",NA
2018-10-12,"MN47",NA
2018-10-12,"MN48",NA
2018-10-12,"MN49",NA
2018-10-12,"MN50",NA
2018-10-12,"MT01",NA
2018-10-12,"MT02",NA
2018-10-12,"MT03",NA
2018-10-12,"MT04",NA
2018-10-12,"MT05",NA
2018-10-12,"MT07",NA
2018-10-12,"MT08",NA
2018-10-12,"MT09",NA
2018-10-12,"MT10",NA
2018-10-12,"MT11",NA
2018-10-12,"MT12",NA
2018-10-12,"MT13",NA
2018-10-12,"MT14",NA
2018-10-12,"MT15",NA
2018-10-12,"MT16",NA
2018-10-12,"MT17",NA
2018-10-12,"MT18",NA
2018-10-12,"MT19",NA
2018-10-12,"MT20",NA
2018-10-12,"MT21",NA
2018-10-12,"MT22",NA
2018-10-12,"MT23",NA
2018-10-12,"MT24",NA
2018-10-12,"MT25",NA
2018-10-12,"MT26",NA
2018-10-12,"MT27",NA
2018-10-12,"MT28",NA
2018-10-12,"MT29",NA
2018-10-12,"MT30",NA
2018-10-12,"MT31",NA
2018-10-12,"MT32",NA
2018-10-12,"MT33",NA
2018-10-12,"MT34",NA
2018-10-12,"MT35",NA
2018-10-12,"MT36",NA
2018-10-12,"MT37",NA
2018-10-12,"MT38",NA
2018-10-12,"MT39",NA
2018-10-12,"MT40",NA
2018-10-12,"MT41",NA
2018-10-12,"MT42",NA
2018-10-12,"MT43",NA
2018-10-12,"MT44",NA
2018-10-12,"MT45",NA
2018-10-12,"MT46",NA
2018-10-12,"MT47",NA
2018-10-12,"MT48",NA
2018-10-12,"MT49",NA
2018-10-12,"OMC01",0
2018-10-12,"OMC02",0
2018-10-12,"OMC03",0
2018-10-12,"OMC04",0
2018-10-12,"OMC05",0
2018-10-12,"OMC06",0
2018-10-12,"OMC07",0
2018-10-12,"OMC09",0
2018-10-12,"OMC10",0
2018-10-12,"OMC11",0
2018-10-12,"OMC12",0
2018-10-12,"OMC13",0
2018-10-12,"OMC15",0
2018-10-12,"OMC16",0
2018-10-12,"OMC17",0
2018-10-12,"OMC18",0
2018-10-12,"OMC19",0
2018-10-12,"OMC21",0
2018-10-12,"OMC22",0
2018-10-12,"OMC23",0
2018-10-12,"OMC24",0
2018-10-12,"OMC25",1
2018-10-12,"OMC26",0
2018-10-12,"OMC27",0
2018-10-12,"OMC28",0
2018-10-12,"OMC29",0
2018-10-12,"OMC30",0
2018-10-12,"OMC31",0
2018-10-12,"OMC32",0
2018-10-12,"OMC33",0
2018-10-12,"OMC34",0
2018-10-12,"OMC36",0
2018-10-12,"OMC37",0
2018-10-12,"OMC38",0
2018-10-12,"NB01",1
2018-10-12,"NB02",1
2018-10-12,"NB03",1
2018-10-12,"NB04",1
2018-10-12,"NB05",1
2018-10-12,"NB06",1
2018-10-12,"NB07",0
2018-10-12,"NB08",1
2018-10-12,"NB09",1
2018-10-12,"NB10",1
2018-10-12,"NB11",1
2018-10-12,"NB12",1
2018-10-12,"NB14",1
2018-10-12,"NB15",1
2018-10-12,"NB16",1
2018-10-12,"NB17",1
2018-10-12,"NB18",1
2018-10-12,"NB19",1
2018-10-12,"NB20",1
2018-10-12,"NB21",1
2018-10-12,"NB22",1
2018-10-12,"NB23",1
2018-10-12,"NB24",1
2018-10-12,"NB25",1
2018-10-12,"NB26",1
2018-10-12,"NB27",1
2018-10-12,"NB28",1
2018-10-12,"NB29",1
2018-10-12,"NB30",1
2018-10-12,"NB31",1
2018-10-12,"NB32",1
2018-10-12,"NB33",1
2018-10-12,"NB34",1
2018-10-12,"NB35",1
2018-10-12,"NB36",1
2018-10-12,"NB37",1
2018-10-12,"NB38",1
2018-10-12,"NB39",1
2018-10-12,"NB40",1
2018-10-12,"NB41",1
2018-10-12,"NB42",1
2018-10-12,"NB43",1
2018-10-12,"NB44",1
2018-10-12,"NB45",1
2018-10-12,"NB46",1
2018-10-12,"NB47",1
2018-10-12,"NB48",1
2018-10-12,"NB49",1
2018-10-12,"NB50",1
2018-10-13,"MN02",NA
2018-10-13,"MN04",NA
2018-10-13,"MN05",NA
2018-10-13,"MN06",NA
2018-10-13,"MN07",NA
2018-10-13,"MN08",NA
2018-10-13,"MN09",NA
2018-10-13,"MN10",NA
2018-10-13,"MN11",NA
2018-10-13,"MN12",NA
2018-10-13,"MN13",NA
2018-10-13,"MN14",NA
2018-10-13,"MN15",NA
2018-10-13,"MN16",NA
2018-10-13,"MN17",NA
2018-10-13,"MN18",NA
2018-10-13,"MN19",NA
2018-10-13,"MN20",NA
2018-10-13,"MN21",NA
2018-10-13,"MN22",NA
2018-10-13,"MN23",NA
2018-10-13,"MN24",NA
2018-10-13,"MN25",NA
2018-10-13,"MN26",NA
2018-10-13,"MN27",NA
2018-10-13,"MN29",NA
2018-10-13,"MN30",NA
2018-10-13,"MN31",NA
2018-10-13,"MN32",NA
2018-10-13,"MN33",NA
2018-10-13,"MN34",NA
2018-10-13,"MN35",NA
2018-10-13,"MN37",NA
2018-10-13,"MN38",NA
2018-10-13,"MN39",NA
2018-10-13,"MN40",NA
2018-10-13,"MN41",NA
2018-10-13,"MN42",NA
2018-10-13,"MN43",NA
2018-10-13,"MN44",NA
2018-10-13,"MN45",NA
2018-10-13,"MN46",NA
2018-10-13,"MN47",NA
2018-10-13,"MN48",NA
2018-10-13,"MN49",NA
2018-10-13,"MN50",NA
2018-10-13,"MT01",NA
2018-10-13,"MT02",NA
2018-10-13,"MT03",NA
2018-10-13,"MT04",NA
2018-10-13,"MT05",NA
2018-10-13,"MT07",NA
2018-10-13,"MT08",NA
2018-10-13,"MT09",NA
2018-10-13,"MT10",NA
2018-10-13,"MT11",NA
2018-10-13,"MT12",NA
2018-10-13,"MT13",NA
2018-10-13,"MT14",NA
2018-10-13,"MT15",NA
2018-10-13,"MT16",NA
2018-10-13,"MT17",NA
2018-10-13,"MT18",NA
2018-10-13,"MT19",NA
2018-10-13,"MT20",NA
2018-10-13,"MT21",NA
2018-10-13,"MT22",NA
2018-10-13,"MT23",NA
2018-10-13,"MT24",NA
2018-10-13,"MT25",NA
2018-10-13,"MT26",NA
2018-10-13,"MT27",NA
2018-10-13,"MT28",NA
2018-10-13,"MT29",NA
2018-10-13,"MT30",NA
2018-10-13,"MT31",NA
2018-10-13,"MT32",NA
2018-10-13,"MT33",NA
2018-10-13,"MT34",NA
2018-10-13,"MT35",NA
2018-10-13,"MT36",NA
2018-10-13,"MT37",NA
2018-10-13,"MT38",NA
2018-10-13,"MT39",NA
2018-10-13,"MT40",NA
2018-10-13,"MT41",NA
2018-10-13,"MT42",NA
2018-10-13,"MT43",NA
2018-10-13,"MT44",NA
2018-10-13,"MT45",NA
2018-10-13,"MT46",NA
2018-10-13,"MT47",NA
2018-10-13,"MT48",NA
2018-10-13,"MT49",NA
2018-10-13,"OMC01",0
2018-10-13,"OMC02",0
2018-10-13,"OMC03",0
2018-10-13,"OMC04",0
2018-10-13,"OMC05",1
2018-10-13,"OMC06",1
2018-10-13,"OMC07",0
2018-10-13,"OMC09",0
2018-10-13,"OMC10",0
2018-10-13,"OMC11",1
2018-10-13,"OMC12",0
2018-10-13,"OMC13",0
2018-10-13,"OMC15",0
2018-10-13,"OMC16",0
2018-10-13,"OMC17",1
2018-10-13,"OMC18",0
2018-10-13,"OMC19",1
2018-10-13,"OMC21",0
2018-10-13,"OMC22",0
2018-10-13,"OMC23",1
2018-10-13,"OMC24",0
2018-10-13,"OMC25",1
2018-10-13,"OMC26",1
2018-10-13,"OMC27",0
2018-10-13,"OMC28",0
2018-10-13,"OMC29",1
2018-10-13,"OMC30",1
2018-10-13,"OMC31",1
2018-10-13,"OMC32",1
2018-10-13,"OMC33",1
2018-10-13,"OMC34",1
2018-10-13,"OMC36",1
2018-10-13,"OMC37",1
2018-10-13,"OMC38",1
2018-10-13,"NB01",1
2018-10-13,"NB02",1
2018-10-13,"NB03",1
2018-10-13,"NB04",1
2018-10-13,"NB05",1
2018-10-13,"NB06",1
2018-10-13,"NB07",0
2018-10-13,"NB08",1
2018-10-13,"NB09",1
2018-10-13,"NB10",1
2018-10-13,"NB11",1
2018-10-13,"NB12",1
2018-10-13,"NB14",1
2018-10-13,"NB15",1
2018-10-13,"NB16",1
2018-10-13,"NB17",1
2018-10-13,"NB18",1
2018-10-13,"NB19",0
2018-10-13,"NB20",1
2018-10-13,"NB21",1
2018-10-13,"NB22",1
2018-10-13,"NB23",1
2018-10-13,"NB24",1
2018-10-13,"NB25",1
2018-10-13,"NB26",1
2018-10-13,"NB27",1
2018-10-13,"NB28",1
2018-10-13,"NB29",1
2018-10-13,"NB30",1
2018-10-13,"NB31",1
2018-10-13,"NB32",1
2018-10-13,"NB33",1
2018-10-13,"NB34",1
2018-10-13,"NB35",1
2018-10-13,"NB36",1
2018-10-13,"NB37",1
2018-10-13,"NB38",1
2018-10-13,"NB39",1
2018-10-13,"NB40",1
2018-10-13,"NB41",1
2018-10-13,"NB42",1
2018-10-13,"NB43",1
2018-10-13,"NB44",1
2018-10-13,"NB45",1
2018-10-13,"NB46",1
2018-10-13,"NB47",1
2018-10-13,"NB48",1
2018-10-13,"NB49",1
2018-10-13,"NB50",1
2018-10-14,"MN02",NA
2018-10-14,"MN04",NA
2018-10-14,"MN05",NA
2018-10-14,"MN06",NA
2018-10-14,"MN07",NA
2018-10-14,"MN08",NA
2018-10-14,"MN09",NA
2018-10-14,"MN10",NA
2018-10-14,"MN11",NA
2018-10-14,"MN12",NA
2018-10-14,"MN13",NA
2018-10-14,"MN14",NA
2018-10-14,"MN15",NA
2018-10-14,"MN16",NA
2018-10-14,"MN17",NA
2018-10-14,"MN18",NA
2018-10-14,"MN19",NA
2018-10-14,"MN20",NA
2018-10-14,"MN21",NA
2018-10-14,"MN22",NA
2018-10-14,"MN23",NA
2018-10-14,"MN24",NA
2018-10-14,"MN25",NA
2018-10-14,"MN26",NA
2018-10-14,"MN27",NA
2018-10-14,"MN29",NA
2018-10-14,"MN30",NA
2018-10-14,"MN31",NA
2018-10-14,"MN32",NA
2018-10-14,"MN33",NA
2018-10-14,"MN34",NA
2018-10-14,"MN35",NA
2018-10-14,"MN37",NA
2018-10-14,"MN38",NA
2018-10-14,"MN39",NA
2018-10-14,"MN40",NA
2018-10-14,"MN41",NA
2018-10-14,"MN42",NA
2018-10-14,"MN43",NA
2018-10-14,"MN44",NA
2018-10-14,"MN45",NA
2018-10-14,"MN46",NA
2018-10-14,"MN47",NA
2018-10-14,"MN48",NA
2018-10-14,"MN49",NA
2018-10-14,"MN50",NA
2018-10-14,"MT01",NA
2018-10-14,"MT02",NA
2018-10-14,"MT03",NA
2018-10-14,"MT04",NA
2018-10-14,"MT05",NA
2018-10-14,"MT07",NA
2018-10-14,"MT08",NA
2018-10-14,"MT09",NA
2018-10-14,"MT10",NA
2018-10-14,"MT11",NA
2018-10-14,"MT12",NA
2018-10-14,"MT13",NA
2018-10-14,"MT14",NA
2018-10-14,"MT15",NA
2018-10-14,"MT16",NA
2018-10-14,"MT17",NA
2018-10-14,"MT18",NA
2018-10-14,"MT19",NA
2018-10-14,"MT20",NA
2018-10-14,"MT21",NA
2018-10-14,"MT22",NA
2018-10-14,"MT23",NA
2018-10-14,"MT24",NA
2018-10-14,"MT25",NA
2018-10-14,"MT26",NA
2018-10-14,"MT27",NA
2018-10-14,"MT28",NA
2018-10-14,"MT29",NA
2018-10-14,"MT30",NA
2018-10-14,"MT31",NA
2018-10-14,"MT32",NA
2018-10-14,"MT33",NA
2018-10-14,"MT34",NA
2018-10-14,"MT35",NA
2018-10-14,"MT36",NA
2018-10-14,"MT37",NA
2018-10-14,"MT38",NA
2018-10-14,"MT39",NA
2018-10-14,"MT40",NA
2018-10-14,"MT41",NA
2018-10-14,"MT42",NA
2018-10-14,"MT43",NA
2018-10-14,"MT44",NA
2018-10-14,"MT45",NA
2018-10-14,"MT46",NA
2018-10-14,"MT47",NA
2018-10-14,"MT48",NA
2018-10-14,"MT49",NA
2018-10-14,"OMC01",1
2018-10-14,"OMC02",1
2018-10-14,"OMC03",1
2018-10-14,"OMC04",1
2018-10-14,"OMC05",1
2018-10-14,"OMC06",1
2018-10-14,"OMC07",1
2018-10-14,"OMC09",1
2018-10-14,"OMC10",1
2018-10-14,"OMC11",1
2018-10-14,"OMC12",1
2018-10-14,"OMC13",1
2018-10-14,"OMC15",1
2018-10-14,"OMC16",1
2018-10-14,"OMC17",1
2018-10-14,"OMC18",1
2018-10-14,"OMC19",1
2018-10-14,"OMC21",1
2018-10-14,"OMC22",1
2018-10-14,"OMC23",1
2018-10-14,"OMC24",1
2018-10-14,"OMC25",1
2018-10-14,"OMC26",1
2018-10-14,"OMC27",1
2018-10-14,"OMC28",1
2018-10-14,"OMC29",1
2018-10-14,"OMC30",1
2018-10-14,"OMC31",1
2018-10-14,"OMC32",1
2018-10-14,"OMC33",1
2018-10-14,"OMC34",1
2018-10-14,"OMC36",1
2018-10-14,"OMC37",1
2018-10-14,"OMC38",1
2018-10-14,"NB01",1
2018-10-14,"NB02",1
2018-10-14,"NB03",1
2018-10-14,"NB04",1
2018-10-14,"NB05",1
2018-10-14,"NB06",1
2018-10-14,"NB07",0
2018-10-14,"NB08",1
2018-10-14,"NB09",1
2018-10-14,"NB10",1
2018-10-14,"NB11",1
2018-10-14,"NB12",1
2018-10-14,"NB14",1
2018-10-14,"NB15",1
2018-10-14,"NB16",1
2018-10-14,"NB17",1
2018-10-14,"NB18",1
2018-10-14,"NB19",0
2018-10-14,"NB20",1
2018-10-14,"NB21",1
2018-10-14,"NB22",1
2018-10-14,"NB23",1
2018-10-14,"NB24",1
2018-10-14,"NB25",1
2018-10-14,"NB26",1
2018-10-14,"NB27",1
2018-10-14,"NB28",1
2018-10-14,"NB29",1
2018-10-14,"NB30",1
2018-10-14,"NB31",1
2018-10-14,"NB32",1
2018-10-14,"NB33",1
2018-10-14,"NB34",1
2018-10-14,"NB35",1
2018-10-14,"NB36",1
2018-10-14,"NB37",1
2018-10-14,"NB38",1
2018-10-14,"NB39",1
2018-10-14,"NB40",1
2018-10-14,"NB41",1
2018-10-14,"NB42",1
2018-10-14,"NB43",1
2018-10-14,"NB44",1
2018-10-14,"NB45",1
2018-10-14,"NB46",1
2018-10-14,"NB47",1
2018-10-14,"NB48",1
2018-10-14,"NB49",1
2018-10-14,"NB50",1
2018-10-15,"MN02",NA
2018-10-15,"MN04",NA
2018-10-15,"MN05",NA
2018-10-15,"MN06",NA
2018-10-15,"MN07",NA
2018-10-15,"MN08",NA
2018-10-15,"MN09",NA
2018-10-15,"MN10",NA
2018-10-15,"MN11",NA
2018-10-15,"MN12",NA
2018-10-15,"MN13",NA
2018-10-15,"MN14",NA
2018-10-15,"MN15",NA
2018-10-15,"MN16",NA
2018-10-15,"MN17",NA
2018-10-15,"MN18",NA
2018-10-15,"MN19",NA
2018-10-15,"MN20",NA
2018-10-15,"MN21",NA
2018-10-15,"MN22",NA
2018-10-15,"MN23",NA
2018-10-15,"MN24",NA
2018-10-15,"MN25",NA
2018-10-15,"MN26",NA
2018-10-15,"MN27",NA
2018-10-15,"MN29",NA
2018-10-15,"MN30",NA
2018-10-15,"MN31",NA
2018-10-15,"MN32",NA
2018-10-15,"MN33",NA
2018-10-15,"MN34",NA
2018-10-15,"MN35",NA
2018-10-15,"MN37",NA
2018-10-15,"MN38",NA
2018-10-15,"MN39",NA
2018-10-15,"MN40",NA
2018-10-15,"MN41",NA
2018-10-15,"MN42",NA
2018-10-15,"MN43",NA
2018-10-15,"MN44",NA
2018-10-15,"MN45",NA
2018-10-15,"MN46",NA
2018-10-15,"MN47",NA
2018-10-15,"MN48",NA
2018-10-15,"MN49",NA
2018-10-15,"MN50",NA
2018-10-15,"MT01",0
2018-10-15,"MT02",0
2018-10-15,"MT03",0
2018-10-15,"MT04",0
2018-10-15,"MT05",0
2018-10-15,"MT07",0
2018-10-15,"MT08",0
2018-10-15,"MT09",0
2018-10-15,"MT10",0
2018-10-15,"MT11",0
2018-10-15,"MT12",1
2018-10-15,"MT13",1
2018-10-15,"MT14",0
2018-10-15,"MT15",0
2018-10-15,"MT16",0
2018-10-15,"MT17",0
2018-10-15,"MT18",0
2018-10-15,"MT19",0
2018-10-15,"MT20",0
2018-10-15,"MT21",1
2018-10-15,"MT22",1
2018-10-15,"MT23",0
2018-10-15,"MT24",0
2018-10-15,"MT25",0
2018-10-15,"MT26",0
2018-10-15,"MT27",0
2018-10-15,"MT28",0
2018-10-15,"MT29",0
2018-10-15,"MT30",1
2018-10-15,"MT31",1
2018-10-15,"MT32",0
2018-10-15,"MT33",0
2018-10-15,"MT34",1
2018-10-15,"MT35",0
2018-10-15,"MT36",1
2018-10-15,"MT37",0
2018-10-15,"MT38",0
2018-10-15,"MT39",0
2018-10-15,"MT40",0
2018-10-15,"MT41",0
2018-10-15,"MT42",0
2018-10-15,"MT43",0
2018-10-15,"MT44",0
2018-10-15,"MT45",0
2018-10-15,"MT46",0
2018-10-15,"MT47",0
2018-10-15,"MT48",0
2018-10-15,"MT49",0
2018-10-15,"OMC01",1
2018-10-15,"OMC02",1
2018-10-15,"OMC03",1
2018-10-15,"OMC04",1
2018-10-15,"OMC05",1
2018-10-15,"OMC06",1
2018-10-15,"OMC07",1
2018-10-15,"OMC09",1
2018-10-15,"OMC10",1
2018-10-15,"OMC11",1
2018-10-15,"OMC12",1
2018-10-15,"OMC13",1
2018-10-15,"OMC15",1
2018-10-15,"OMC16",1
2018-10-15,"OMC17",1
2018-10-15,"OMC18",1
2018-10-15,"OMC19",1
2018-10-15,"OMC21",1
